Id,ChEMBL_IDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Aff
79,CHEMBL1682576,14.51768998,-1.916391601,14.51768998,0.098246208,0.090554742,945.246,863.598,944.5555733,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,1,1.661538462,2.276923077,1.744987783,1682.047383,48.76649128,40.90095533,41.71745191,30.26885539,23.33555581,23.7438041,19.93477416,20.34302245,14.06454288,14.31094252,10.1120549,10.32407358,-2.17,2.59724E+13,55.42654943,23.42379663,13.75920265,391.3342059,69.48730164,35.8341372,17.69249034,0,0,5.969305288,9.694446915,4.390415048,0,0,32.90394574,118.5133045,51.16647609,47.22325949,63.13876693,28.98700189,0,15.11660807,17.75371814,191.6400988,46.15619933,30.08268911,0,0,10.63357721,10.07780132,0,12.21787344,177.552228,33.21571491,23.57093898,101.3414801,24.26546827,0,0,0,204.14,101.7751497,34.71758921,0,48.12600129,32.47591246,0,20.09990181,66.6652616,37.74263783,10.63357721,40.63905117,0,5.437037478,0,0,0,0,0,0,14.28796356,135.3583323,0.829787234,65,7,16,0,3,3,1,0,1,15,7,18,12,0,3,3,4,3.7867,248.3624,6.44
80,CHEMBL1682701,14.48743979,-1.861311172,14.48743979,0.119357333,0.076114815,907.266,820.578,906.5962952,364,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.935483871,1.564516129,2.14516129,2.130910565,1381.77847,46.90468396,40.33491012,41.1514067,28.8405337,23.12988347,23.53813176,19.61025797,20.01850626,13.75837285,14.04704799,9.8241632,10.02828735,-1.32,4.92317E+12,55.01045353,23.92417522,14.09727881,377.5713448,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,34.11577042,112.801392,57.71123249,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,211.4054792,47.38416713,0,0,0,10.63357721,0,0,12.21787344,184.0969844,33.21571491,17.75371814,121.1068606,0,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,37.58834935,19.38639965,14.03353474,34.618686,46.69020249,22.45722414,40.63905117,0,5.475417108,0,0,0,0,0,0,0,136.7745829,0.955555556,62,7,16,0,3,3,0,0,0,15,7,17,14,0,3,3,3,2.9252,241.2504,6.443333333
81,CHEMBL1682603,14.60296866,-1.941341213,14.60296866,0.090060211,0.103526128,1052.358,958.614,1051.666817,424,0,0.409593144,-0.458935816,0.458935816,0.409593144,0.918918919,1.581081081,2.202702703,1.361252675,1909.365768,54.87093928,46.47693548,46.47693548,34.71834513,26.99161776,26.99161776,22.77576851,22.77576851,16.2359953,16.2359953,11.63638723,11.63638723,-3.25,2.67736E+15,61.60166833,26.87832167,15.7052613,439.555077,79.12407432,36.62379833,12.58005346,0,0,18.09365987,9.694446915,9.589074368,0,0,51.10304694,112.5677916,70.29782973,41.53587322,73.0742892,18.09365987,0,25.3333064,17.75371814,217.1304648,53.92892354,35.89528683,0,0,10.63357721,9.589074368,0,0,208.5954091,44.55945983,17.75371814,119.7465748,30.33183534,0,0,0,250.75,95.95792882,39.91624853,0,68.64401191,51.86231212,5.563451492,14.03353474,53.36607013,68.07447317,10.63357721,33.15804068,0,0,0,0,0,0,0,0,0,173.75,0.833333333,74,7,20,0,4,4,1,0,1,17,7,20,14,0,4,4,5,3.7614,275.4954,6.463333333
82,CHEMBL1682609,14.51074341,-4.83213901,14.51074341,0.00418105,0.113619892,983.173,901.525,982.5701379,394,0,0.451212505,-0.458935816,0.458935816,0.451212505,1,1.647058824,2.235294118,1.730257526,1787.089414,51.42962798,42.33308176,42.33308176,31.3740271,23.87176857,23.87176857,20.55253628,20.55253628,14.30342544,14.30342544,10.36712673,10.36712673,-2.67,7.95166E+13,57.90511381,23.25564338,13.84037902,398.9922321,73.90445257,35.77716378,12.58005346,5.760247419,0,18.17671832,9.694446915,4.794537184,13.17124514,0,20.7712116,101.0864341,57.23284315,47.22325949,81.13128515,17.68780607,0,15.11660807,17.75371814,204.7401345,46.15619933,17.58686191,0,0,10.63357721,23.6531686,0,0,178.4709056,39.39201342,24.67745534,112.8619749,10.48351801,0,0,0,234.35,119.6129755,48.29295649,0,69.14151639,6.420821623,6.066367068,20.95727194,48.4661604,37.74263783,10.63357721,32.83832866,0,0,0,0,0,0,0,0,45.32548417,131.5078492,0.872340426,68,7,18,0,3,3,0,1,1,16,7,21,12,0,3,3,4,4.40292,243.2074,6.48
83,CHEMBL1682604,14.51260147,-1.882567299,14.51260147,0.111511866,0.086006496,931.244,848.588,930.5599097,370,0,0.311188426,-0.46747682,0.46747682,0.311188426,1,1.6875,2.296875,1.734557017,1590.015102,47.89624779,40.56099566,41.37749224,29.85817179,23.17149829,23.57974658,19.76284476,20.17109305,13.94576304,14.23443818,10.0260258,10.20025666,-2.04,2.21215E+13,54.5643886,23.31218565,13.56480137,386.3279419,73.90445257,35.77716378,17.69249034,0,0,5.969305288,9.694446915,0,0,0,20.7712116,118.5133045,51.16647609,54.34379262,63.16550282,23.29961562,0,20.43339667,17.75371814,198.1848552,40.83941072,24.15614455,0,0,10.63357721,0,0,12.21787344,177.552228,39.76047131,17.75371814,107.1017275,22.81304807,0,0,0,217.28,95.95792882,30.32717416,0,37.32617813,44.13310575,5.760247419,14.03353474,40.88184899,58.82293663,15.53348694,45.0562021,0,5.493504788,0,0,0,0,0,0,5.387864316,137.5352976,0.869565217,64,7,17,0,3,3,0,1,1,16,7,18,13,0,3,3,4,2.9183,243.8874,6.483333333
84,CHEMBL1682705,14.5824605,-1.989376335,14.5824605,0.0207114,0.080153989,1027.26,940.572,1026.598797,412,0,0.337446516,-0.465416317,0.465416317,0.337446516,0.875,1.486111111,2.041666667,1.713830829,1922.854701,54.20564887,45.07863375,45.07863375,33.5432423,25.18426727,25.18426727,21.23712923,21.23712923,14.97556227,14.97556227,10.72941969,10.72941969,-3.58,6.15459E+14,60.97065695,25.77603986,14.83618571,424.9813155,78.96102754,30.01691636,12.58005346,0,0,23.93903038,9.694446915,14.38361155,0,0,20.7712116,112.3617981,56.85386236,66.88237129,82.60568934,29.62641665,0,15.11660807,17.75371814,191.6400988,60.37579441,29.32600419,0,0,10.63357721,10.48192346,0,0,204.6291113,42.68944081,17.75371814,122.0574575,18.19910121,0,0,0,273.81,113.9276539,44.71078571,0,73.77473661,12.84164325,0,46.45223103,48.4661604,37.74263783,10.63357721,37.89490363,0,0,0,0,0,0,0,0,0,178.4166667,0.803921569,72,7,21,0,3,3,1,0,1,19,7,21,14,0,3,3,4,3.0559,263.8814,6.5
85,CHEMBL1682590,14.50090829,-1.94456531,14.50090829,0.088132925,0.117631346,929.178,847.53,928.5784169,374,0,0.318736689,-0.458935816,0.458935816,0.318736689,1,1.676923077,2.292307692,1.74204041,1676.961217,48.76649128,40.90095533,40.90095533,30.25201864,23.32957274,23.32957274,19.96527523,19.96527523,14.02497175,14.02497175,10.12449102,10.12449102,-2.59,2.49054E+13,55.01030832,23.14079661,13.78141676,385.1369478,69.48730164,35.8341372,12.58005346,0,0,12.0004198,9.694446915,9.184952232,0,0,26.83757867,112.3617981,56.85386236,41.53587322,67.93330411,17.68780607,0,15.11660807,17.75371814,191.6400988,46.15619933,30.08268911,0,0,10.63357721,14.87233851,0,0,178.4709056,33.21571491,23.57093898,101.3414801,24.26546827,0,0,0,221.21,107.8062642,39.51212639,0,43.87093454,31.61854233,0,32.23263595,54.53252747,37.74263783,10.63357721,28.42117772,0,0,0,0,0,0,0,0,13.71892884,144.6977378,0.829787234,65,7,17,0,3,3,1,0,1,15,7,18,12,0,3,3,4,3.6218,241.1604,6.523333333
86,CHEMBL2041387,13.6481587,-1.778595395,13.6481587,0.056147163,0.113836805,894.592,817.984,893.5280713,352,0,0.311176054,-0.458935944,0.458935944,0.311176054,1.080645161,1.790322581,2.467741935,1.440895597,1736.066671,46.10335457,38.84397177,39.59990072,29.08036813,22.43798278,22.81594726,18.71712991,19.15356569,12.99245934,13.22755644,9.259094246,9.425437801,-2.7,8.57201E+12,51.92968755,22.96340279,13.42802009,373.7007296,59.80695806,23.91294997,6.290026729,5.907179729,0,5.969305288,14.57305289,0,0,0,32.37215149,118.0491844,72.95664788,35.34755674,48.96263576,40.06773611,0,20.10058659,17.75371814,160.1144357,52.70095573,35.48494516,0,0,10.63357721,5.687386275,0,11.60093989,160.670168,28.53652618,17.75371814,93.91482734,30.46231185,5.022633314,10.90292493,0,195.41,71.8589185,30.01518395,0,36.81253624,56.94707099,16.59031121,6.9237372,40.81552957,64.15586835,20.51746546,30.54839171,0,6.124139078,0,0,0,0,0,0,0,137.486972,0.760869565,62,6,15,0,2,2,1,1,2,14,6,16,14,0,2,2,4,4.6,240.7766,6.525
87,CHEMBL1774637,13.62681492,-1.837210279,13.62681492,0.193374651,0.098829063,797.113,724.537,796.5020009,316,0,0.311176054,-0.458935944,0.458935944,0.311176054,1.018181818,1.654545455,2.272727273,1.8757816,1323.748283,41.24998342,34.85065223,35.66714881,25.70335803,20.17067179,20.57892008,16.94568663,17.35393492,11.74605674,12.03473188,8.414240889,8.618365034,-1.98,2.62835E+11,47.3957333,21.1472628,13.01020148,334.6442133,55.27671277,23.91294997,11.40246361,0,0,5.969305288,9.694446915,0,0,0,51.10304694,104.5173691,44.18061333,29.83085602,44.53776302,23.29961562,0,20.43339667,17.75371814,153.693614,40.27436959,35.89528683,0,0,10.63357721,0,0,12.21787344,152.8881765,25.42594767,17.75371814,86.63663558,30.33183534,0,0,0,176.45,71.8589185,30.32717416,0,30.90535651,37.71228413,12.84164325,19.41092589,20.7712116,62.86547623,22.76631134,26.4284623,0,5.567457598,0,0,0,0,0,0,0,121.5992091,0.804878049,55,7,13,0,2,2,1,0,1,12,7,14,11,0,2,2,3,2.4426,217.2494,6.526666667
88,CHEMBL1682606,14.54075673,-1.931016557,14.54075673,0.094960634,0.11762863,955.197,872.541,954.5776679,384,0,0.318737239,-0.458935816,0.458935816,0.318737239,0.955223881,1.641791045,2.298507463,1.472651329,1773.114154,49.75805511,41.96924395,41.96924395,31.32449828,24.04285573,24.04285573,20.52296839,20.52296839,14.57292362,14.57292362,10.53255078,10.53255078,-2.92,1.12976E+14,55.01318361,22.87948694,13.0906659,396.5576138,78.96102754,30.01691636,24.07907713,6.792942306,0,12.0004198,9.694446915,4.794537184,0,0,20.7712116,106.295431,62.92022943,41.53587322,73.01661497,17.68780607,0,15.11660807,17.75371814,191.6400988,52.94914163,18.19910121,0,11.49902367,20.10730312,10.48192346,11.49902367,0,185.2638479,33.21571491,17.75371814,101.3414801,18.19910121,0,0,0,239.67,101.9890433,35.12171134,0,50.66387684,43.117566,0,14.03353474,66.6652616,37.74263783,10.63357721,37.89490363,0,0,0,0,0,0,0,0,0,158.5833333,0.833333333,67,7,19,0,4,4,1,0,1,17,7,19,12,0,3,3,5,3.2114,247.3254,6.54
89,CHEMBL1682577,14.63275642,-1.889246207,14.63275642,0.031699844,0.072376836,1039.428,944.676,1038.65381,414,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.944444444,1.625,2.277777778,1.421467134,1818.529275,53.29358901,45.69882386,46.51532044,33.82449828,26.79634274,27.20459103,22.70027005,23.10851834,16.26843077,16.53061947,11.84133402,12.09477081,-2.14,1.11772E+15,60.72171253,26.75827231,15.50813425,435.8309794,74.22416459,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,63.94469019,124.7856651,51.16647609,60.2885624,63.48521483,23.29961562,0,20.43339667,17.75371814,236.0760744,40.83941072,35.89528683,0,0,10.63357721,0,0,12.21787344,189.6980352,44.55945983,17.75371814,132.5882181,30.33183534,0,0,0,213.37,95.95792882,30.32717416,0,49.47198535,44.19523131,31.24673798,14.03353474,34.618686,64.8893037,27.66622108,45.37591412,0,5.817913393,0,0,0,0,0,0,0,155.2654199,0.851851852,72,7,17,1,3,4,1,0,1,16,7,18,15,1,3,4,5,4.6531,278.7504,6.55
90,CHEMBL1682602,14.53632365,-1.915854629,14.53632365,0.101434982,0.115931572,939.242,852.554,938.6191388,380,0,0.318744318,-0.458935816,0.458935816,0.318744318,0.96969697,1.636363636,2.242424242,1.737256391,1718.742631,49.63673476,42.44564059,42.44564059,30.66270224,24.05725717,24.05725717,20.77330355,20.77330355,14.5725941,14.5725941,10.50332002,10.50332002,-2.52,3.66438E+13,56.07082398,23.39103753,13.62342697,393.7012966,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,38.46739723,119.6399899,56.85386236,41.53587322,63.54288907,17.68780607,0,15.11660807,17.75371814,205.4875732,46.15619933,29.32600419,0,0,10.63357721,10.48192346,0,0,178.4709056,33.21571491,31.60119254,112.4683831,18.19910121,0,0,0,221.21,95.95792882,35.12171134,0,43.35729264,38.16329874,11.12690298,14.03353474,41.5424232,76.71295063,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,154.0833333,0.836734694,66,7,17,0,3,3,1,0,1,15,7,17,12,0,3,3,4,4.09954,250.6764,6.57
91,CHEMBL1682601,14.55912041,-1.966142738,14.55912041,0.038850073,0.117222359,987.214,903.55,986.5838962,396,0,0.318845954,-0.464967966,0.464967966,0.318845954,1,1.695652174,2.347826087,1.474560692,1846.804713,51.33540538,42.97696493,42.97696493,32.23518188,24.58660901,24.58660901,21.00717567,21.00717567,14.86546701,14.86546701,10.8222724,10.8222724,-2.83,2.21229E+14,57.07601239,23.80719147,13.62203399,407.0880913,78.96102754,35.8341372,25.1225076,0,0,12.0004198,9.694446915,9.184952232,0,0,20.7712116,100.229064,62.79629465,53.83014146,77.40703002,17.68780607,0,15.11660807,17.75371814,198.2469807,52.94914163,23.51340647,0,5.749511833,15.37044016,14.87233851,5.749511833,0,185.2638479,44.55945983,23.57093898,106.9049316,12.13273414,0,0,0,239.67,107.8062642,39.51212639,0,69.50290149,30.69936298,0,26.16626888,48.4661604,37.74263783,10.63357721,37.89490363,0,0,0,0,0,0,0,0,14.39574857,153.3542514,0.836734694,69,7,19,0,4,4,1,0,1,17,7,20,12,0,3,3,5,3.4883,251.4444,6.573333333
92,CHEMBL2029751,14.49470939,-1.938141853,14.49470939,0.087081595,0.166870548,896.173,814.525,895.5769397,362,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.952380952,1.603174603,2.206349206,1.782004854,1586.346718,47.18914101,40.10034113,40.10034113,29.35817179,22.93701368,22.93701368,19.73280193,19.73280193,13.99340933,13.99340933,10.02894873,10.02894873,-2.32,1.12646E+13,53.29630388,22.44743339,13.19264218,375.4215502,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,51.10304694,93.30532677,57.58729771,41.53587322,63.54288907,11.87648502,0,15.11660807,17.75371814,198.1848552,34.29465432,35.89528683,0,0,5.316788604,0,0,0,171.8022144,44.5550085,17.75371814,106.9049316,30.33183534,0,0,0,209.18,95.95792882,35.12171134,0,56.19893589,19.51033443,5.563451492,14.03353474,48.4661604,68.07447317,5.316788604,28.42117772,0,0,0,0,0,0,0,0,0,148.25,0.829787234,63,6,16,0,3,3,1,0,1,15,6,16,12,0,3,3,4,2.9774,236.0277,6.58
93,CHEMBL2029750,13.64888378,-1.811800778,13.64888378,0.158116044,0.153630861,775.041,704.481,774.5142798,312,0,0.311176054,-0.458935944,0.458935944,0.311176054,1.036363636,1.727272727,2.4,1.607371813,1505.131951,40.82733369,34.75986102,34.75986102,25.79267443,20.23702846,20.23702846,17.191412,17.191412,12.14454745,12.14454745,8.839024347,8.839024347,-2.3,3.7406E+11,45.40266141,19.43101301,11.00960947,327.9069992,49.95992417,23.91294997,6.290026729,0,0,5.969305288,14.67842544,0,0,0,38.9703128,111.1009209,42.6741683,35.34755674,44.53776302,16.87223022,0,20.10058659,17.75371814,153.8175488,33.72961318,42.09213041,0,0,5.316788604,0,0,0,146.2149618,25.54988245,17.75371814,86.63663558,36.52867891,0,10.90292493,0,177.31,71.8589185,30.32717416,0,30.90535651,32.59984725,22.88719805,6.9237372,27.6949488,70.22877714,21.26704392,14.21058886,0,0,0,0,0,0,0,0,0,126.1666667,0.761904762,55,6,13,0,2,2,1,1,2,13,6,13,10,0,2,2,4,3.0738,211.9497,6.58
94,CHEMBL1682588,14.60922204,-1.863315954,14.60922204,0.122317427,0.077950577,999.407,904.655,998.6588954,400,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.869565217,1.492753623,2.072463768,1.263828062,1657.728187,50.96516189,44.39538806,45.21188464,32.22187509,26.51122487,26.91947316,24.1010367,24.50928499,17.73149462,18.02016976,14.21975804,14.3939889,-1.32,2.66534E+14,56.96678302,23.06274881,13.1442481,419.1084461,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,20.7712116,168.0742087,57.71123249,41.53587322,58.74835188,23.29961562,0,20.43339667,40.92242675,230.1650285,47.38416713,0,0,0,10.63357721,0,0,12.21787344,184.0969844,33.21571491,40.92242675,139.8664098,0,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,43.00333982,24.29847454,52.55846448,34.618686,46.69020249,15.53348694,40.63905117,0,5.816193516,0,0,0,0,0,0,0,145.6838065,0.961538462,69,7,16,4,3,7,0,0,0,15,7,17,13,4,3,7,7,4.3415,266.9474,6.586666667
95,CHEMBL1774626,14.50053495,-1.933261971,14.50053495,0.09839225,0.150059033,911.188,828.532,910.5878387,368,0,0.314602897,-0.458935816,0.458935816,0.314602897,0.9375,1.59375,2.203125,1.753503356,1607.115598,47.89624779,40.60034113,40.60034113,29.85817179,23.18701368,23.18701368,19.81552644,19.81552644,14.01529274,14.01529274,10.05264204,10.05264204,-2.52,1.82022E+13,54.08880247,22.98683151,13.34112478,380.9714124,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,51.10304694,93.30532677,57.71123249,41.53587322,63.54288907,12.0004198,0,20.43339667,17.75371814,191.7640335,40.83941072,35.89528683,0,0,10.63357721,4.794537184,0,0,178.4709056,39.76047131,17.75371814,100.48411,30.33183534,0,0,0,221.21,95.95792882,35.12171134,0,56.44680546,19.51033443,5.563451492,14.03353474,48.4661604,68.07447317,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,150.75,0.829787234,64,7,17,0,3,3,1,0,1,15,7,17,12,0,3,3,4,2.7703,239.8024,6.603333333
96,CHEMBL1774638,14.65443804,-1.995299255,14.65443804,0.066045214,0.14691876,1000.285,914.605,999.6143878,400,0,0.321416655,-0.458935816,0.458935816,0.321416655,0.943661972,1.61971831,2.253521127,1.548730068,2088.764718,52.74961894,44.35657564,44.35657564,33.27318669,25.46427657,25.46427657,21.60771807,21.60771807,15.47342853,15.47342853,11.11751747,11.11751747,-3.55,6.30397E+14,58.34013884,24.65479793,13.99256528,420.9855123,69.07042276,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,5.261891555,0,51.10304694,110.6470578,63.39861877,54.02591615,63.54288907,28.4602545,5.261891555,14.69972919,17.75371814,191.6400988,52.70095573,42.46456948,0,6.069221313,5.316788604,10.48192346,0,0,189.9155717,33.21571491,29.08483101,101.3414801,42.46456948,0,10.77244843,0,236.21,101.9890433,40.3836029,0,69.92602538,12.1082079,10.77244843,14.03353474,53.36607013,80.20720731,11.38600992,28.42117772,0,0,0,0,0,0,0,0,0,167.5833333,0.754716981,71,6,18,0,3,3,2,0,2,16,6,18,13,0,3,3,5,4.87188,267.8917,6.61
97,CHEMBL1774627,14.51232904,-1.931521276,14.51232904,0.099048211,0.141567314,925.215,840.543,924.6034887,374,0,0.314345439,-0.458935816,0.458935816,0.314345439,0.923076923,1.569230769,2.184615385,1.729299374,1624.164537,48.60335457,41.30744791,41.30744791,30.35817179,23.68701368,23.68701368,20.13874974,20.13874974,14.26145538,14.26145538,10.23948555,10.23948555,-2.52,2.9324E+13,55.07967855,23.66608297,14.03707496,387.3363545,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,51.10304694,99.72614839,57.71123249,41.53587322,63.54288907,12.0004198,0,20.43339667,17.75371814,191.6400988,47.38416713,35.89528683,0,0,10.63357721,4.794537184,0,0,185.015662,39.63653653,17.75371814,100.48411,30.33183534,0,0,0,221.21,95.95792882,35.12171134,0,56.44680546,25.93115606,5.563451492,14.03353474,48.4661604,68.07447317,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,152.25,0.833333333,65,7,17,0,3,3,1,0,1,15,7,17,13,0,3,3,4,2.8128,244.6694,6.616666667
98,CHEMBL2441613,13.35208986,-0.97724721,13.35208986,0.127239872,0.147035009,707.338,668.026,704.0347606,206,0,0.337958731,-0.45731102,0.45731102,0.337958731,1.135135135,1.810810811,2.432432432,2.149101299,1058.112102,27.75878407,22.62794926,27.38593888,17.041385,12.9519189,15.57626823,11.635918,15.89038858,8.10532383,11.52847709,5.495930246,7.010309934,-0.7,53946871.24,30.83603201,11.81009956,7.28543056,246.0708176,14.5802533,11.85347822,0,0,0,11.93861058,4.794537184,4.794537184,0,0,65.85977795,96.40325286,21.99307581,15.4887608,24.16932767,59.72844227,0,0,5.414990469,112.1717984,0,40.47221325,0,5.749511833,4.736862954,0,5.749511833,47.78983169,42.7287618,15.95222176,5.414990469,95.9887931,29.34531027,0,0,0,72.83,27.96788627,14.69560176,0,15.06933861,30.57542819,31.24673798,18.06994626,18.19910121,20.7712116,61.63730609,9.473725908,0,0,0,0,0,0,0,0,-0.483585188,72.18453601,0.655172414,37,1,5,1,1,2,1,0,1,5,1,8,2,0,0,0,3,7.8219,158.2273,6.62
99,CHEMBL2029756,14.50794334,-1.902098921,14.50794334,0.105499029,0.124278848,910.2,826.536,909.5925897,368,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.953125,1.609375,2.21875,1.748803524,1603.348186,47.89624779,40.80744791,40.80744791,29.85817179,23.43701368,23.43701368,20.08635532,20.08635532,14.18660322,14.18660322,10.25261258,10.25261258,-2.32,1.78801E+13,54.28695555,23.12224069,13.43414624,381.7864923,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,51.10304694,99.72614839,51.16647609,47.95669484,63.54288907,11.87648502,0,15.11660807,17.75371814,198.0609204,40.83941072,35.89528683,0,0,5.316788604,0,0,0,178.3469708,44.43107371,17.75371814,106.9049316,30.33183534,0,0,0,209.18,95.95792882,35.12171134,0,49.65417948,32.47591246,5.563451492,14.03353474,34.618686,81.92194757,5.316788604,28.42117772,0,0,0,0,0,0,0,0,0,149.75,0.833333333,64,6,16,0,3,3,1,0,1,15,6,16,13,0,3,3,4,3.0199,240.8947,6.63
100,CHEMBL1682582,14.60616172,-1.936888733,14.60616172,0.094359807,0.092152094,1025.332,932.596,1024.655918,414,0,0.318737239,-0.492866907,0.492866907,0.318737239,0.930555556,1.611111111,2.236111111,1.440682037,1870.696098,53.45672572,45.66791456,45.66791456,33.75634993,26.42595259,26.42595259,22.34488292,22.34488292,15.95981392,15.95981392,11.59057823,11.59057823,-2.92,1.21375E+15,59.95071205,25.74633385,14.71642158,428.3823244,78.96102754,30.01691636,24.07907713,0,0,12.0004198,9.694446915,4.794537184,0,0,20.7712116,131.9787175,62.92022943,54.74963715,73.01661497,17.68780607,0,15.11660807,17.75371814,223.4273516,53.26599687,18.19910121,0,11.49902367,20.10730312,10.48192346,11.49902367,0,191.6846695,33.21571491,17.75371814,127.0247666,18.19910121,0,0,0,239.67,101.9890433,35.12171134,0,49.97490093,43.117566,25.68328649,14.03353474,66.85132194,44.66637503,10.63357721,37.89490363,0,0,0,0,0,0,0,0,0,166.4166667,0.849056604,72,7,19,1,3,4,1,0,1,17,7,19,15,1,3,4,5,4.8127,270.6384,6.636666667
101,CHEMBL1682572,14.51791509,-1.911231977,14.51791509,0.099666951,0.090554742,945.246,863.598,944.5555733,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,1.015384615,1.692307692,2.307692308,1.74204041,1682.047383,48.76649128,40.90095533,41.71745191,30.25201864,23.32957274,23.73782103,19.96527523,20.37352352,14.02497175,14.27137139,10.12449102,10.34440422,-2.17,2.49054E+13,55.42654943,23.42379663,13.97876677,391.3342059,69.48730164,35.8341372,17.69249034,0,0,5.969305288,9.694446915,4.390415048,0,0,26.83757867,124.5796715,56.85386236,41.53587322,63.13876693,28.98700189,0,15.11660807,17.75371814,191.6400988,46.15619933,30.08268911,0,0,10.63357721,10.07780132,0,12.21787344,177.552228,33.21571491,23.57093898,101.3414801,24.26546827,0,0,0,204.14,101.7751497,34.71758921,0,37.32617813,43.27573562,0,26.16626888,60.59889453,37.74263783,10.63357721,40.63905117,0,5.464898401,0,0,0,0,0,0,13.78695605,135.8314789,0.829787234,65,7,16,0,3,3,1,0,1,15,7,18,12,0,3,3,4,3.7867,248.3624,6.643333333
